PL	Bardo	57-256	16.8667	50.4333
PL	Białołęka	67-221	16.0676	51.6755
PL	Bielany Wrocławskie	55-075	16.9667	51.0333
PL	Bielany Wrocławskie	55-076	16.9667	51.0333
PL	Bielany Wrocławskie	55-077	16.9667	51.0333
PL	Bielawa	58-260	16.6167	50.6833
PL	Bielawa	58-261	16.6167	50.6833
PL	Bielawa	58-263	16.6167	50.6833
PL	Bierutów	56-420	17.5333	51.1167
PL	Bogatynia	59-916	14.95	50.9167
PL	Bogatynia	59-920	14.95	50.9167
PL	Boguszów-Gorce	58-370	16.2	50.75
PL	Boguszów-Gorce	58-371	16.2	50.75
PL	Bolesławiec	59-700	15.5667	51.2667
PL	Bolesławiec	59-701	15.5667	51.2667
PL	Bolesławiec	59-702	15.5667	51.2667
PL	Bolesławiec	59-703	15.5667	51.2667
PL	Bolków	59-420	16.1	50.9167
PL	Borek Strzeliński	57-110	17.0667	50.8667
PL	Borów	57-160	17	50.8833
PL	Borowa	55-091	17.3	51.2
PL	Brzeg Dolny	56-120	16.7167	51.2667
PL	Brzeg Dolny	56-121	16.7167	51.2667
PL	Brzeg Dolny	56-122	16.7167	51.2667
PL	Bystrzyca Kłodzka	57-500	16.65	50.3
PL	Bystrzyca Kłodzka	57-501	16.65	50.3
PL	Chełmsko Śląskie	58-407	16.0667	50.6667
PL	Chocianów	59-140	15.9	51.4167
PL	Chocianów	59-141	15.9	51.4167
PL	Chojnów	59-224	15.9333	51.2667
PL	Chojnów	59-225	15.9333	51.2667
PL	Ciepłowody	57-211	16.9	50.6667
PL	Cieszków	56-330	17.35	51.6333
PL	Czarny Bór	58-379	16.1333	50.7667
PL	Czernica	55-003	17.25	51.05
PL	Długołęka	55-090	17.2	51.6833
PL	Długopole-Zdrój	57-520	16.6333	50.2333
PL	Dobromierz	58-170	16.25	50.9167
PL	Dobroszyce	56-410	17.3333	51.2667
PL	Domaniów	55-216	17.1333	50.8833
PL	Domaszków	57-522	16.6833	50.2167
PL	Duszniki-Zdrój	57-340	16.4	50.4
PL	Dziadowa Kłoda	56-504	17.7167	51.2333
PL	Dzierżoniów	58-200	16.65	50.7167
PL	Dzierżoniów	58-202	16.65	50.7167
PL	Dzierżoniów	58-203	16.65	50.7167
PL	Gaworzyce	59-180	15.8833	51.6333
PL	Głogów	67-200	16.0845	51.6662
PL	Głogów	67-202	16.0845	51.6662
PL	Głogów	67-203	16.0845	51.6662
PL	Głogów	67-204	16.0845	51.6662
PL	Głogów	67-205	16.0845	51.6662
PL	Głogów	67-206	16.0845	51.6662
PL	Głogów	67-210	16.0845	51.6662
PL	Głuszyca	58-340	16.3833	50.6833
PL	Gniechowice	55-042	16.8333	50.9833
PL	Góra	56-200	16.5333	51.6667
PL	Gorzanów	57-521	16.6333	50.35
PL	Goszcz	56-417	17.4833	51.4
PL	Grębocice	59-150	16.1667	51.6
PL	Gromadka	59-706	15.75	51.3667
PL	Gryfów Śląski	59-620	15.4167	51.0333
PL	Henryków	57-210	17	50.65
PL	Iwiny	59-721	15.7167	51.2167
PL	Janowice Wielkie	58-520	15.9217	50.8822
PL	Jawor	59-400	16.1833	51.05
PL	Jawor	59-401	16.1833	51.05
PL	Jawor	59-402	16.1833	51.05
PL	Jaworzyna Śląska	58-140	16.4667	50.9167
PL	Jedlina-Zdrój	58-330	16.3333	50.7333
PL	Jelcz-Laskowice	55-220	17.3	50.9389
PL	Jelcz-Laskowice	55-221	17.3	50.9389
PL	Jelcz-Laskowice	55-230	17.3	50.9389
PL	Jelcz-Laskowice	55-231	17.3	50.9389
PL	Jelenia Góra	58-500	15.7253	50.9008
PL	Jelenia Góra	58-501	15.7253	50.9008
PL	Jelenia Góra	58-503	15.7253	50.9008
PL	Jelenia Góra	58-505	15.7253	50.9008
PL	Jelenia Góra	58-506	15.7253	50.9008
PL	Jelenia Góra	58-507	15.7253	50.9008
PL	Jelenia Góra	58-508	15.7253	50.9008
PL	Jelenia Góra	58-560	15.7253	50.9008
PL	Jelenia Góra	58-570	15.7253	50.9008
PL	Jelenia Góra	58-588	15.7253	50.9008
PL	Jemielno	56-209	16.55	51.5167
PL	Jerzmanowa	67-222	16.0676	51.6755
PL	Jeżów Sudecki	58-521	15.7364	50.9319
PL	Jordanów Śląski	55-065	16.8667	50.85
PL	Kamieniec Wrocławski	55-002	17.25	51.05
PL	Kamieniec Ząbkowicki	57-230	16.8667	50.5167
PL	Kamienna Góra	58-400	16.0333	50.7833
PL	Kamienna Góra	58-402	16.0333	50.7833
PL	Karpacz	58-540	15.7558	50.7817
PL	Karpacz	58-550	15.7558	50.7817
PL	Kąty Wrocławskie	55-080	16.7667	51.0333
PL	Kiełczów	55-093	17.1833	51.1333
PL	Kłodzko	57-300	16.65	50.4333
PL	Kłodzko	57-303	16.65	50.4333
PL	Kłodzko	57-304	16.65	50.4333
PL	Kobierzyce	55-040	16.9167	50.9667
PL	Kostomłoty	55-311	16.6167	51.05
PL	Kotla	67-240	16.0333	51.75
PL	Kowary	58-530	15.8303	50.7911
PL	Krośnice	56-320	17.35	51.4833
